FID,Name,ID,State,Network,County,Elevation_,Latitude,Longitude,HUC,Date_of_Da,Date_Repor,Value_inch,Percent_NR,Percent__1,Percent_of,Percent__2,Percent__3,Percent__4,Percent__5,Percent__6,Percent__7,POR_Median,Percentile,Maximum_Ra,Minimum_Ra,Records_PO,NRCS_1991_,NRCS_19911,POR_Averag,POR_Medi_1,Minimum_PO,Maximum_PO,Year_of_Mi,Year_of_Ma,Number_of_
788,Shell Creek,751	,Wyoming,SNOTEL,Big Horn,9580,44.500120000000003,-107.429469999999995,100800100101	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,1.500000000000000,0.000000000000000,1.800000000000000,0,0,19.500000000000000,"2018, 2020, 2021, more",2011,43
789,Sherwin,752	,Idaho,SNOTEL,Latah,3200,46.950279999999999,-116.339720000000000,170103040703	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.200000000000000,0,0,0,0,2,2,2,2,2,0.200000000000000,100,1,41,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.200000000000000,"2019, 2020, 2021, more",2022,41
790,Shimmy Lake,SHM	,California,Cooperator Snow Sensors,Trinity,6400,41.008000000000003,-122.799999999999997,180102110501	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,79,5,1,Lowest,4.300000000000000,0.000000000000000,3.700000000000000,0,0,24.800000000000001,"2020, 2021, 2022, more",2011,20
791,Short Creek,753	,Montana,SNOTEL,Madison,7000,44.975720000000003,-111.952150000000003,100200030106	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",34
792,Shower Falls,754	,Montana,SNOTEL,Gallatin,8100,45.401249999999997,-110.957579999999993,100200081001	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",14.100000000000000,204,231,162,191,50,51,55,48,50,6.700000000000000,82,11,47, ,6.900000000000000,6.100000000000000,8.699999999999999,7,0,31.699999999999999,"2015, 2016, 2021, more",1975,57
793,Shuree,1169	,New Mexico,SNOTEL,Taos,10092,36.787649999999999,-105.239199999999997,130201010102	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",12
794,Sierra Blanca,1034	,New Mexico,SNOTEL,Lincoln,10268,33.406820000000003,-105.794669999999996,130600080103	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",20
795,Signal Peak,755	,New Mexico,SNOTEL,Grant,8405,32.923420000000000,-108.145460000000000,150400010803	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.200000000000000,0,0,0,0,10,4,5,4,5,0.200000000000000,100,1,42,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.200000000000000,"2019, 2020, 2021, more",2022,42
796,Silver Creek,756	,Oregon,SNOTEL,Lake,5740,42.956150000000001,-121.181229999999999,171200050206	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",42
797,Silver Creek Divide,757	,New Mexico,SNOTEL,Catron,9096,33.369599999999998,-108.707110000000000,150400040605	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.200000000000000,0,0,0,0,4,2,2,2,2,0.200000000000000,100,1,41,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.200000000000000,"2019, 2020, 2021, more",2022,41
798,Silver Lake,SIL	,California,Cooperator Snow Sensors,El Dorado,7100,38.677999999999997,-120.117999999999995,180201290102	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,97,2,1,Lowest,0.100000000000000,0.000000000000000,0.000000000000000,0,0,2.000000000000000,"2020, 2021, 2022, more",1998,32
799,Silvies,759	,Oregon,SNOTEL,Harney,6990,42.753329999999998,-118.687849999999997,171200030201	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,0,0,0,0,1,1,1,1,1,0.100000000000000,100,1,43,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.100000000000000,"2019, 2020, 2021, more",2022,43
800,Skalkaho Summit,760	,Montana,SNOTEL,Granite,7250,46.242120000000000,-113.772499999999994,170102021003	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,78,11,1,Lowest,0.800000000000000,0.000000000000000,1.100000000000000,0,0,15.699999999999999,"2020, 2021, 2022, more",1982,46
801,Skate Creek,1257	,Washington,SNOTEL,Lewis,3770,46.643360000000001,-121.830439999999996,170800040505	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",3.000000000000000,0,0,0,0,7,0,0,10,10,3.000000000000000,100,1,8,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,3.000000000000000,"2019, 2020, 2021, more",2022,8
802,Skookum Creek,912	,Washington,SNOTEL,King,3310,47.684330000000003,-121.610069999999993,171100100503	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.300000000000000,25,0,27,0,1,1,1,1,1,0.300000000000000,92,3,24, ,1.200000000000000,0.000000000000000,1.100000000000000,0,0,26.000000000000000,"2019, 2020, 2021, more",2008,26
803,Slagamelt Lakes,1286	,Montana,SNOTEL,Beaverhead,8620,45.365259999999999,-113.718339999999998,100200040308	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,2021,2021,1
804,Slate Creek,SLT	,California,Cooperator Snow Sensors,Shasta,5700,41.045000000000002,-122.477999999999994,180200050304	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.700000000000000,0.000000000000000,0.700000000000000,0,0,10.000000000000000,"2019, 2020, 2021, more",2011,27
805,Sleeping Woman,783	,Montana,SNOTEL,Sanders,6150,47.179020000000001,-114.333680000000001,170102120708	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",31
806,Slide Canyon,SLI	,California,Cooperator Snow Sensors,Tuolumne,9200,38.091999999999999,-119.430000000000007,180400090501	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,9.500000000000000,0.000000000000000,10.699999999999999,0,0,67.500000000000000,"2018, 2020, 2021, more",1983,27
807,Slug Creek Divide,761	,Idaho,SNOTEL,Caribou,7225,42.562480000000001,-111.297970000000007,170402070201	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",42
808,Slumgullion,762	,Colorado,SNOTEL,Hinsdale,11560,37.990760000000002,-107.203919999999997,140200020502	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,98,2,1,Lowest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.400000000000000,"2020, 2021, 2022, more",1995,42
809,Smiley Mountain,926	,Idaho,SNOTEL,Custer,9520,43.727179999999997,-113.834019999999995,170402180102	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,75,6,1,Lowest,1.600000000000000,0.000000000000000,1.500000000000000,0,0,15.600000000000000,"2020, 2021, 2022, more",2011,21
810,Smith  Morehouse,763	,Utah,SNOTEL,Summit,7631,40.789310000000000,-111.091920000000002,160201010203	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",44
811,Smith Ridge,1167	,Oregon,SNOTEL,Linn,3270,44.303249999999998,-122.040530000000004,170900040203	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",11
812,Snake River Station,764	,Wyoming,SNOTEL,Teton,6920,44.133609999999997,-110.669169999999994,170401010402	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",33
813,Snider Basin,765	,Wyoming,SNOTEL,Sublette,8060,42.494900000000001,-110.532030000000006,140401010906	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",42
814,Snow Mountain,767	,Oregon,SNOTEL,Harney,6230,43.948850000000000,-119.540130000000005,171200020501	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",44
815,Snow Mountain,SNM	,California,Cooperator Snow Sensors,Shasta,5950,40.777999999999999,-121.781999999999996,180200031102	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,97,2,1,Lowest,0.100000000000000,0.000000000000000,0.100000000000000,0,0,3.500000000000000,"2020, 2021, 2022, more",2011,30
816,Snowbird,766	,Utah,SNOTEL,Salt Lake,9177,40.569139999999997,-111.658519999999996,160202040202	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",1.400000000000000,24,0,26,0,4,3,3,3,3,1.400000000000000,78,8,25, ,5.900000000000000,0.000000000000000,5.400000000000000,0,0,49.399999999999999,"2018, 2020, 2021, more",2011,33
817,Snowslide Canyon,927	,Arizona,SNOTEL,Coconino,9744,35.341790000000003,-111.650840000000002,150200160201	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2019, 2020, 2021, more","2019, 2020, 2021, more",24
818,Soldier Park,1132	,Wyoming,SNOTEL,Johnson,8720,44.348469999999999,-107.013599999999997,100902060103	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",12
819,Soldier R.S.,769	,Idaho,SNOTEL,Camas,5740,43.484070000000003,-114.826920000000001,170402200303	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",36
820,Somsen Ranch,770	,Idaho,SNOTEL,Caribou,6800,42.952750000000002,-111.359330000000000,170402070101	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",42
821,Sonora Pass,771	,California,SNOTEL,Mono,8770,38.310209999999998,-119.600300000000004,160503020104	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,88,6,1,Lowest,0.700000000000000,0.000000000000000,0.600000000000000,0,0,14.800000000000001,"2020, 2021, 2022, more",1995,44
822,Sourdough Gulch,985	,Washington,SNOTEL,Asotin,4000,46.237180000000002,-117.394379999999998,170601030202	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",22
823,South Brush Creek,772	,Wyoming,SNOTEL,Carbon,8495,41.329500000000003,-106.502499999999998,101800020303	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.200000000000000,0,0,0,0,2,2,2,2,2,0.200000000000000,100,1,42,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.200000000000000,"2019, 2020, 2021, more",2022,42
824,South Colony,773	,Colorado,SNOTEL,Custer,10868,37.966470000000001,-105.536709999999999,110200011206	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.700000000000000,350,0,350,0,4,4,3,3,3,0.700000000000000,97,2,30,2nd Highest,0.200000000000000,0.000000000000000,0.200000000000000,0,0,6.400000000000000,"2019, 2020, 2021, more",1995,31
825,South Fork Bull Run,925	,Oregon,SNOTEL,Clackamas,2690,45.445749999999997,-122.031250000000000,170800010504	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",25
826,South Lake,SLK	,California,Cooperator Snow Sensors,Inyo,9600,37.176000000000002,-118.561999999999998,180901020601	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",33
827,South Mtn.,774	,Idaho,SNOTEL,Owyhee,6500,42.764780000000002,-116.900369999999995,170501080205	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",41
828,South Pass,775	,Wyoming,SNOTEL,Fremont,9040,42.573169999999998,-108.843249999999998,100800030101	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,50,0,25,0,1,1,1,1,1,0.100000000000000,92,4,34, ,0.200000000000000,0.000000000000000,0.400000000000000,0,0,8.800000000000001,"2019, 2020, 2021, more",1986,37
829,Spencer Meadow,776	,Washington,SNOTEL,Skamania,3400,46.179499999999997,-121.926609999999997,170800020108	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,92,4,1,Lowest,1.400000000000000,0.000000000000000,1.100000000000000,0,0,21.100000000000001,"2020, 2021, 2022, more",2008,39
830,Spirit Lake,777	,Washington,SNOTEL,Skamania,3520,46.261130000000001,-122.177199999999999,170800050502	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",38
831,Spirit Lk,1117	,Utah,SNOTEL,Daggett,10235,40.838679999999997,-110.005269999999996,140401060501	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",13
832,Spratt Creek,778	,California,SNOTEL,Alpine,6063,38.666269999999997,-119.817409999999995,160502010107	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",42
833,Spring Creek Divide,779	,Wyoming,SNOTEL,Sublette,9000,42.525160000000000,-110.661479999999997,140401011001	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,63,16,1,Lowest,2.300000000000000,0.000000000000000,1.800000000000000,0,0,27.800000000000001,"2020, 2021, 2022, more",2011,42
834,Spruce Springs,984	,Washington,SNOTEL,Garfield,5700,46.182870000000001,-117.541550000000001,170601030201	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",22
835,Spud Mountain,780	,Colorado,SNOTEL,San Juan,10674,37.698830000000001,-107.778409999999994,140801040202	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,8,0,9,0,0,0,0,0,0,0.100000000000000,94,3,34, ,1.300000000000000,0.000000000000000,1.100000000000000,0,0,20.100000000000001,"2018, 2020, 2021, more",1995,36
836,Spur Park,781	,Montana,SNOTEL,Judith Basin,8100,46.779620000000001,-110.621650000000002,100401030301	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",7.900000000000000,316,0,239,0,34,32,32,31,32,7.900000000000000,80,12,45, ,2.500000000000000,0.000000000000000,3.300000000000000,0,0,28.399999999999999,"2019, 2020, 2021, more",2011,56
837,Spuzzum Creek,1D19P	,British Columbia,Cooperator Snow Sensors, ,3927,49.649999999999999,-121.650000000000006, ,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",34.299999999999997,128,152,127,128,60,54,52,54,51,7.600000000000000,59,10,14, ,26.800000000000001,22.600000000000001,27.100000000000001,27,0,85.000000000000000,"2005, 2015, 2016",1999,23
838,Squamish Upper,3A25P	,British Columbia,Cooperator Snow Sensors, ,4551,50.149999999999999,-123.433329999999998, ,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,25.600000000000001,20.899999999999999,24.899999999999999,21,0,93.700000000000003,2015,1999,29
839,Squaw Flat,782	,Idaho,SNOTEL,Adams,6240,44.770910000000001,-116.248050000000006,170501240401	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",41
840,St. Lawrence Alt,786	,Wyoming,SNOTEL,Fremont,8620,43.033130000000000,-109.170249999999996,100800020105	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",39
841,St. Leon Creek,2B08P	,British Columbia,Cooperator Snow Sensors, ,5978,50.433329999999998,-117.700000000000003,170200210000	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",48.000000000000000,304,369,282,358,78,101,101,100,98,34.600000000000001,96,2,27,2nd Highest,15.800000000000001,13.000000000000000,17.000000000000000,13,0,50.500000000000000,"1993, 1998, 2015",1999,28
842,Stahl Peak,787	,Montana,SNOTEL,Lincoln,6030,48.909019999999998,-114.862979999999993,170101010801	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,15.000000000000000,10.100000000000000,14.000000000000000,10,0,52.600000000000001,"2015, 2019, 2021, more",2011,46
843,Stampede Pass,788	,Washington,SNOTEL,King,3850,47.274270000000001,-121.341620000000006,171100130103	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",9.400000000000000,254,0,276,0,26,23,25,22,23,9.400000000000000,85,7,34, ,3.700000000000000,0.000000000000000,3.400000000000000,0,0,27.300000000000001,"2018, 2019, 2020, more",2008,40
844,Stanislaus Meadow,SLM	,California,Cooperator Snow Sensors,Alpine,7750,38.505000000000003,-119.936999999999998,180400100301	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,76,8,1,Lowest,5.600000000000000,0.000000000000000,5.100000000000000,0,0,51.000000000000000,"2020, 2021, 2022, more",1995,30
845,Starr Ridge,789	,Oregon,SNOTEL,Grant,5250,44.264229999999998,-119.021619999999999,171200020102	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",42
